,AccSpeciesID,AccSpeciesName,nSLA,SLA,nLDMC,LDMC,nSWC,SWC,SWC_from_LDMC
7688,38619,Ocotea ucayalensis,3,18.80218877,0,NA,0,NA,NA
7689,38623,Ocotea whitei,64,11.07302118,59,0.458864691,0,NA,1.179291674
7690,38632,Odontadenia macrantha,1,13.51351351,0,NA,0,NA,NA
7691,38634,Odontadenia puncticulosa,4,14.73734383,0,NA,0,NA,NA
7692,38635,Odontites litoralis,12,14.30571429,8,0.16875375,0,NA,4.925794242
7693,38637,Odontites luteus,18,24.54817554,14,0.248062713,0,NA,3.031238673
7694,38638,Odontites verna,7,18.24571429,4,0.181225,0,NA,4.518002483
7695,38639,Odontites vulgaris,7,22.18,0,NA,0,NA,NA
7696,38662,Oemleria cerasiformis,3,16.96318903,0,NA,0,NA,NA
7697,38663,Oenanthe aquatica,11,29.60323333,4,0.12947,0,NA,6.723797019
7698,38665,Oenanthe crocata,3,41.62,1,0.142,0,NA,6.042253521
7699,38666,Oenanthe fistulosa,9,21.88569744,4,0.1268125,0,NA,6.88565796
7700,38670,Oenanthe lachenalii,12,15.30428571,6,0.164641667,0,NA,5.073796629
7701,38676,Oenocarpus bacaba,14,6.489459999,0,NA,0,NA,NA
7702,38677,Oenocarpus bataua,108,7.080085505,0,NA,0,NA,NA
7703,38678,Oenocarpus mapora,74,11.82763174,43,0.474992773,0,NA,1.10529519
7704,38680,Oenocarpus sp,2,14.55302038,0,NA,0,NA,NA
7705,38685,Oenothera ammophila,12,20.29375,4,0.13834,0,NA,6.228567298
7706,38688,Oenothera biennis,47,18.0178784,28,0.224947146,0,NA,3.445488711
7707,38710,Oenothera elata,1,10.586,0,NA,0,NA,NA
7708,38718,Oenothera glazioviana,21,13.17801926,11,0.255730204,0,NA,2.910371099
7709,38726,Oenothera indecora,1,11.06567894,0,NA,0,NA,NA
7710,38732,Oenothera laciniata,2,29.23976608,0,NA,0,NA,NA
7711,38747,Oenothera parviflora,16,17.80375,8,0.18336625,0,NA,4.453566292
7712,38748,Oenothera perennis,4,19.86240427,1,0.272727273,0,NA,2.666666663
7713,38760,Oenothera rosea,14,30.935,8,0.1976475,0,NA,4.059512516
7714,38764,Oenothera serrulata,2,10.79207921,0,NA,0,NA,NA
7715,38765,Oenothera sp,2,20.69767442,2,0.279220779,0,NA,2.581395349
7716,38766,Oenothera speciosa,2,15.1010101,0,NA,0,NA,NA
7717,38784,Olax retusa,14,11.72528571,0,NA,0,NA,NA
7718,38786,Olax stricta,2,5.525257954,0,NA,0,NA,NA
7719,38819,Olea capensis,12,8.052998077,0,NA,0,NA,NA
7720,38822,Olea dioica,19,11.89607865,19,0.442878812,0,NA,1.257954032
7721,38823,Olea europaea,61,6.46596165,2,0.45744,0,NA,1.186079049
7722,38832,Olea paniculata,20,12.94265,0,NA,0,NA,NA
7723,38837,Olea woodiana,10,11.06194424,0,NA,0,NA,NA
7724,38839,Oleandra articulata,1,23.80952381,0,NA,0,NA,NA
7725,38844,Olearia algida,2,9.881,1,0.35,0,NA,1.857142857
7726,38845,Olearia arborescens,1,12.57229067,0,NA,0,NA,NA
7727,38846,Olearia argophylla,2,9.532045019,0,NA,0,NA,NA
7728,38848,Olearia axillaris,1,5.808044141,0,NA,0,NA,NA
7729,38850,Olearia colensoi,18,3.887527378,17,0.439187463,0,NA,1.276932026
7730,38853,Olearia decurrens,12,5.722965056,0,NA,0,NA,NA
7731,38854,Olearia elliptica,2,7.614686675,0,NA,0,NA,NA
7732,38855,Olearia erubescens,4,12.0818914,0,NA,0,NA,NA
7733,38862,Olearia ilicifolia,1,9.005763689,0,NA,0,NA,NA
7734,38865,Olearia lirata,3,15.66127944,0,NA,0,NA,NA
7735,38868,Olearia moschata,1,5.743882295,0,NA,0,NA,NA
7736,38869,Olearia muelleri,1,4.36,0,NA,0,NA,NA
7737,38871,Olearia nernstii,1,17.91308366,0,NA,0,NA,NA
7738,38873,Olearia nummulariifolia,1,4.494177375,0,NA,0,NA,NA
7739,38876,Olearia persoonioides,1,6.504065041,0,NA,0,NA,NA
7740,38877,Olearia phlogopappa,4,10.35001987,0,NA,0,NA,NA
7741,38878,Olearia pimeleoides,19,8.773444304,0,NA,0,NA,NA
7742,38880,Olearia ramulosa,10,6.704588359,0,NA,0,NA,NA
7743,38881,Olearia rani,32,12.42927234,25,0.331271723,0,NA,2.018669966
7744,38886,Olearia stellulata,1,12.62400809,0,NA,0,NA,NA
7745,38890,Olearia teretifolia,1,3.743490387,0,NA,0,NA,NA
7746,38893,Olearia virgata,1,5.922053938,0,NA,0,NA,NA
7747,38895,Olfersia cervina,1,20.83333333,0,NA,0,NA,NA
7748,38904,Olinia rochetiana,1,9.626655394,0,NA,0,NA,NA
7749,38907,Olinia ventosa,14,8.331819645,0,NA,0,NA,NA
7750,38911,Olneya tesota,22,9.253611815,18,0.416010963,0,NA,1.403782808
7751,38917,Omalanthus populifolius,1,27.16930507,0,NA,0,NA,NA
7752,38924,Omphalea diandra,21,13.69316519,16,0.248782293,0,NA,3.01957867
7753,38926,Omphalea oleifera,4,18.74491296,0,NA,0,NA,NA
7754,38937,Omphalodes verna,8,22.78,4,0.2081425,0,NA,3.804400831
7755,38938,Omphalolappula concava,4,15.39677489,0,NA,0,NA,NA
7756,38947,Oncoba spinosa,1,16.69449082,0,NA,0,NA,NA
7757,38954,Oncostemum botryoides,13,7.480830525,0,NA,0,NA,NA
7758,38959,Ongokea gore,8,17.12535078,7,0.366766408,0,NA,1.726531053
7759,38963,Onobrychis arenaria,3,8.920606601,0,NA,0,NA,NA
7760,38965,Onobrychis bungei,2,25.17669528,0,NA,0,NA,NA
7761,38973,Onobrychis montana,12,10.92666667,9,0.299014111,0,NA,2.344323772
7762,38977,Onobrychis viciifolia,210,13.25986797,25,0.253149149,0,NA,2.950240413
7763,38979,Onoclea sensibilis,89,29.5681381,69,0.208774403,0,NA,3.789859218
7764,38984,Ononis cristata,2,20.51,1,0.21228,0,NA,3.710759374
7765,38985,Ononis fruticosa,5,12.4395,1,0.21895,0,NA,3.567252797
7766,38987,Ononis minutissima,2,11.88441538,1,0.348940687,0,NA,1.86581656
7767,38991,Ononis pusilla,4,12.73050228,1,0.30441,0,NA,2.285043198
7768,38997,Ononis spinosa,102,22.85499971,54,0.272445682,0,NA,2.670456407
7769,39000,Ononis variegata,27,28.05059615,1,0.158,0,NA,5.329113924
7770,39002,Onopordum acanthium,3,14.25,2,0.20984,0,NA,3.765535646
7771,39012,Onosma arenaria,10,12.767,10,0.227757,0,NA,3.390644415
7772,39020,Onosmodium sp,2,NA,2,0.31769252,0,NA,2.147697654
7773,39045,Ophioglossum reticulatum,1,38.46153846,0,NA,0,NA,NA
7774,39048,Ophioglossum vulgatum,10,22.15271829,6,0.130081667,0,NA,6.687478379
7775,39049,Ophiopogon japonicus,1,9.31,0,NA,0,NA,NA
7776,39052,Ophiorrhiza sp,1,49.049,0,NA,0,NA,NA
7777,39063,Ophrys apifera,6,20.2875,2,0.139,0,NA,6.194244604
7778,39067,Ophrys fuciflora,9,27.736,5,0.10401,0,NA,8.614460148
7779,39071,Ophrys insectifera,3,28.125,1,0.122,0,NA,7.196721311
7780,39075,Ophrys sphegodes,15,28.85909091,10,0.106155,0,NA,8.420187462
7781,39081,Opisthiolepis heterophylla,12,7.053127589,0,NA,0,NA,NA
7782,39086,Oplismenus compositus,1,27.4,0,NA,0,NA,NA
7783,39087,Oplismenus hirtellus,3,28.45516281,0,NA,0,NA,NA
7784,39093,Opopanax hispidum,1,10.37922144,1,0.419606787,0,NA,1.38318357
7785,39124,Opuntia sulphurea,1,NA,1,0.25,0,NA,3
7786,39152,Orchis mascula,27,20.20425843,7,0.123022857,0,NA,7.128570765
7787,39153,Orchis militaris,9,21.535,6,0.110138333,0,NA,8.079490943
7788,39159,Orchis purpurea,17,24.77875,11,0.097856364,0,NA,9.219059475
7789,39162,Orchis simia,9,25.046,5,0.100692,0,NA,8.931275573
7790,39173,Oreobolus distichus,1,7.635,0,NA,0,NA,NA
7791,39176,Oreobolus sp,1,10.67303064,0,NA,0,NA,NA
7792,39177,Oreobolus strictus,3,12.95061201,0,NA,0,NA,NA
7793,39181,Oreochloa disticha,63,7.569747833,47,0.411718771,0,NA,1.42884238
7794,39183,Oreocnide pedunculata,2,16.28664495,0,NA,0,NA,NA
7795,39185,Oreomunnea mexicana,10,20.20778877,9,0.359777778,0,NA,1.779493515
7796,39200,Oreopanax xalapensis,12,20.11784463,0,NA,0,NA,NA
7797,39201,Oreopteris limbosperma,3,13.425,1,0.289,0,NA,2.460207612
7798,39210,Origanum vulgare,27,24.61078921,10,0.224418514,0,NA,3.455960353
7799,39213,Orites excelsa,23,11.63456522,0,NA,0,NA,NA
7800,39219,Orlaya grandiflora,30,15.94742565,13,0.265846923,0,NA,2.76156319
7801,39224,Ormocarpum trichocarpum,4,13.44523952,0,NA,0,NA,NA
7802,39226,Ormosia amazonica,12,11.16174828,6,0.434919473,0,NA,1.299276214
7803,39230,Ormosia bopiensis,1,6.649662703,0,NA,0,NA,NA
7804,39234,Ormosia coccinea,61,10.3153609,42,0.431297911,0,NA,1.318582992
7805,39236,Ormosia coutinhoi,4,6.268050495,0,NA,0,NA,NA
7806,39238,Ormosia flava,2,13.5834411,0,NA,0,NA,NA
7807,39239,Ormosia fordiana,21,15.74082564,20,0.420986909,0,NA,1.375370772
7808,39240,Ormosia glaberrima,31,15.45673205,23,0.43719992,0,NA,1.287283128
7809,39243,Ormosia henryi,3,20.23219289,2,0.348461538,0,NA,1.869757174
7810,39247,Ormosia krugii,1,17.6162,0,NA,0,NA,NA
7811,39249,Ormosia macrocalyx,50,14.10478901,33,0.370141348,0,NA,1.701670604
7812,39255,Ormosia pachycarpa,22,12.33559394,22,0.466606176,0,NA,1.143134942
7813,39257,Ormosia paraensis,3,16.11619483,0,NA,0,NA,NA
7814,39258,Ormosia pinnata,1,32.11303789,1,0.2571,0,NA,2.889537145
7815,39260,Ormosia schunkei,1,NA,1,0.4191111,0,NA,1.386002184
7816,39264,Ormosia stipularis,2,11.38897332,0,NA,0,NA,NA
7817,39280,Ornithogalum pyramidale,3,18.79333333,3,0.151476667,0,NA,5.601676826
7818,39286,Ornithogalum umbellatum,30,19.35566712,16,0.134566105,0,NA,6.431291843
7819,39288,Ornithopus compressus,11,33.71278309,2,0.218452,0,NA,3.577664659
7820,39289,Ornithopus perpusillus,17,29.34316943,10,0.195834987,0,NA,4.106339867
7821,39332,Orophea sp,1,23.589,0,NA,0,NA,NA
7822,39339,Orthilia secunda,70,18.73937033,35,0.333901938,0,NA,1.994891274
7823,39340,Orthion oblanceolatum,4,18.2668692,0,NA,0,NA,NA
7824,39346,Orthocarpus luteus,1,37.12727273,0,NA,0,NA,NA
7825,39381,Oryza sativa,12,19.55495532,10,0.271032863,0,NA,2.689589482
7826,39383,Oryzopsis asperifolia,4,15.15751222,0,NA,0,NA,NA
7827,39394,Osbornia octodonta,23,4.842652174,0,NA,0,NA,NA
7828,39400,Osmanthus americanus,64,7.324365997,0,NA,0,NA,NA
7829,39402,Osmanthus fragrans,7,7.857147916,4,0.509962232,0,NA,0.960929532
7830,39403,Osmanthus heterophyllus,2,4.99001996,0,NA,0,NA,NA
7831,39413,Osmorhiza aristata,4,55.57993717,0,NA,0,NA,NA
7832,39418,Osmorhiza claytonii,28,51.42832564,23,0.169182609,0,NA,4.910773026
7833,39419,Osmorhiza longistylis,7,57.98803429,7,0.160885714,0,NA,5.215592257
7834,39420,Osmorhiza occidentalis,37,23.33457258,0,NA,0,NA,NA
7835,39425,Osmunda claytoniana,6,27.46253873,0,NA,0,NA,NA
7836,39426,Osmunda japonica,3,37.94693754,3,0.234784387,0,NA,3.259226997
7837,39427,Osmunda regalis,32,28.68130846,10,0.275177,0,NA,2.634024646
7838,39429,Osmundastrum cinnamomeum,15,26.23420456,8,0.256,0,NA,2.90625
7839,39438,Osteocarpum acropterum,2,4.884,0,NA,0,NA,NA
7840,39439,Osteomeles anthyllidifolia,5,8.962144878,0,NA,0,NA,NA
7841,39442,Osteophloeum platyspermum,42,10.90156474,0,NA,0,NA,NA
7842,39450,Osteospermum ecklonis,1,18.5,1,0.11656,0,NA,7.579272478
7843,39467,Ostrya carpinifolia,3,19.58582801,0,NA,0,NA,NA
7844,39469,Ostrya japonica,4,25.1574756,0,NA,0,NA,NA
7845,39473,Ostrya virginiana,709,42.65280886,421,0.348973445,0,NA,1.865547546
7846,39475,Ostryopsis davidiana,5,16.85977272,1,0.56886317,0,NA,0.757891974
7847,39476,Osyris alba,4,8.356666667,1,0.3742,0,NA,1.672367718
7848,39481,Osyris wightiana,1,2.837,0,NA,0,NA,NA
7849,39491,Othonna opima,1,5.753739931,0,NA,0,NA,NA
7850,39504,Otoba glycycarpa,14,8.257039787,0,NA,0,NA,NA
7851,39507,Otoba novogranatensis,5,13.01918251,1,0.26,0,NA,2.846153846
7852,39509,Otoba parvifolia,4,11.038596,0,NA,0,NA,NA
7853,39539,Ouratea hexasperma,35,7.507733837,0,NA,0,NA,NA
7854,39541,Ouratea iquitosensis,1,10.02004008,0,NA,0,NA,NA
7855,39544,Ouratea lucens,26,10.6802209,20,0.476330415,0,NA,1.099383051
7856,39546,Ouratea parviflora,2,14.79320692,0,NA,0,NA,NA
7857,39550,Ouratea sp,2,8.508135283,0,NA,0,NA,NA
7858,39561,Owenia venosa,23,8.349217391,0,NA,0,NA,NA
7859,39562,Owenia vernicosa,1,6.704024643,1,0.41410368,0,NA,1.414854176
7860,39564,Oxalis acetosella,73,65.84168222,39,0.124335407,0,NA,7.042761317
7861,39566,Oxalis alpina,40,42.62750443,4,0.095,0,NA,9.526315789
7862,39575,Oxalis conorrhiza,1,42.67,1,0.17,0,NA,4.882352941
7863,39576,Oxalis corniculata,94,26.42811233,14,0.133439286,0,NA,6.494044911
7864,39579,Oxalis debilis,1,NA,1,0.11958,0,NA,7.362602442
7865,39581,Oxalis dillenii,138,50.20166531,89,0.158361318,0,NA,5.314673373
7866,39590,Oxalis obliquifolia,64,9.250089008,62,0.1183797,0,NA,7.447394285
7867,39592,Oxalis oregana,2,57.02,0,NA,0,NA,NA
7868,39594,Oxalis perennans,1,32.4206625,0,NA,0,NA,NA
7869,39595,OXALIS PES-CAPRAE,16,48.1595002,0,NA,0,NA,NA
7870,39597,Oxalis sp,58,42.05180858,39,0.131252528,0,NA,6.618900892
7871,39598,Oxalis stricta,10,57.52084443,10,0.151751207,0,NA,5.589733413
7872,39602,Oxalis violacea,53,31.69735976,51,0.099150142,0,NA,9.085714249
7873,39604,Oxandra asbeckii,304,11.69713331,21,0.417255771,0,NA,1.396611549
7874,39608,Oxandra mediocris,4,16.45227215,0,NA,0,NA,NA
7875,39610,Oxandra riedeliana,3,15.91100194,0,NA,0,NA,NA
7876,39611,Oxandra sp,1,17.64040625,0,NA,0,NA,NA
7877,39613,Oxandra xylopioides,1,9.178322581,0,NA,0,NA,NA
7878,39624,Oxydendrum arboreum,14,20.67131855,1,0.28,0,NA,2.571428571
7879,39625,Oxygraphis glacialis,23,13.31785043,13,0.176389918,0,NA,4.669258262
7880,39626,Oxylobium aciculiferum,45,8.29700368,0,NA,0,NA,NA
7881,39627,Oxylobium arborescens,1,6.95458655,0,NA,0,NA,NA
7882,39632,Oxylobium pulteneae,1,10.46079221,0,NA,0,NA,NA
7883,39638,Oxyria digyna,170,19.63558805,71,0.143815476,0,NA,5.953354597
7884,39651,Oxytropis bicolor,1,18.366231,1,0.265838893,0,NA,2.761676814
7885,39653,Oxytropis campestris,28,12.74450734,13,0.29053908,0,NA,2.44187777
7886,39654,Oxytropis chiliophylla,3,27.47252747,0,NA,0,NA,NA
7887,39656,Oxytropis deflexa,1,20.18896875,0,NA,0,NA,NA
7888,39658,Oxytropis falcata,3,12.27673296,0,NA,0,NA,NA
7889,39662,Oxytropis globiflora,3,19.96007984,0,NA,0,NA,NA
7890,39664,Oxytropis hailarensis,1,15.85,0,NA,0,NA,NA
7891,39668,Oxytropis jacquinii,88,13.39978417,1,0.23722,0,NA,3.215496164
7892,39669,Oxytropis lambertii,42,10.01668445,4,0.2491,0,NA,3.014452027
7893,39670,Oxytropis lapponica,18,17.10729421,9,0.241621455,0,NA,3.138705307
7894,39672,Oxytropis maydelliana,45,14.94626693,15,0.264173012,0,NA,2.785398029
7895,39675,Oxytropis myriophylla,2,13.51351351,0,NA,0,NA,NA
7896,39676,Oxytropis nigrescens,2,9.439560847,0,NA,0,NA,NA
7897,39678,Oxytropis ochrocephala,15,12.34109206,4,0.31107232,0,NA,2.214686537
7898,39679,Oxytropis oligantha,69,NA,69,0.333071613,0,NA,2.002357337
7899,39684,Oxytropis sericea,5,18.55173117,0,NA,0,NA,NA
7900,39686,Oxytropis sp,14,12.62615314,0,NA,0,NA,NA
7901,39689,Oyedaea verbesinoides,2,12.4,0,NA,0,NA,NA
7902,39691,Ozoroa concolor,1,8.298755187,0,NA,0,NA,NA
7903,39692,Ozoroa dispar,1,9.671179884,0,NA,0,NA,NA
7904,39693,Ozoroa engleri,2,12.75222305,0,NA,0,NA,NA
7905,39703,Ozoroa paniculosa,2,4.881,2,0.494865,0,NA,1.020753135
7906,39710,Ozothamnus alpinus,2,6.695,1,0.47,0,NA,1.127659574
7907,39715,Ozothamnus diosmifolius,9,14.69922222,0,NA,0,NA,NA
7908,39721,Ozothamnus secundiflorus,4,10.75726385,0,NA,0,NA,NA
7909,39724,Pachira aquatica,6,12.04087645,0,NA,0,NA,NA
7910,39725,Pachira brevipes,1,5.8112,0,NA,0,NA,NA
7911,39728,Pachira insignis,5,19.39900188,0,NA,0,NA,NA
7912,39730,Pachira quinata,21,16.68474603,8,0.256454842,0,NA,2.899321969
7913,39731,Pachira sessilis,74,21.94390455,40,0.329860239,0,NA,2.031586961
7914,39745,Pachygone ovata,1,21.563,1,0.370523148,0,NA,1.698886709
7915,39754,Pachypodium namaquanum,1,5.599104143,0,NA,0,NA,NA
7916,39757,Pachyptera kerere,4,13.47718134,0,NA,0,NA,NA
7917,39760,Pachysandra terminalis,1,2.6,0,NA,0,NA,NA
7918,39772,Packera multilobata,37,13.17479752,4,0.1901,0,NA,4.260389269
7919,39777,Paederia foetida,5,32.41626781,3,0.221118549,0,NA,3.52246094
7920,39780,Paederia sp,1,18.234,0,NA,0,NA,NA
7921,39783,Paeonia anomala,1,28.01291107,1,0.168521007,0,NA,4.9339783
7922,39787,Paeonia cambessedesii,3,8.702651812,0,NA,0,NA,NA
7923,39794,Paeonia obovata,6,27.61550159,4,0.250832061,0,NA,2.986731179
7924,39795,Paeonia officinalis,8,12.1206691,8,0.297813461,0,NA,2.357806579
7925,39801,Paeonia tenuifolia,5,15.718,0,NA,0,NA,NA
7926,39827,Palaquium dasyphyllum,1,17.522,0,NA,0,NA,NA
7927,39831,Palaquium galactoxylum,2,8.995258193,0,NA,0,NA,NA
7928,39833,Palaquium gutta,1,13.35113485,0,NA,0,NA,NA
7929,39837,Palaquium hornei,1,6.1462815,0,NA,0,NA,NA
7930,39858,Palaquium ridleyi,2,4.830917874,0,NA,0,NA,NA
7931,39862,Palaquium sp,5,5.4012906,0,NA,0,NA,NA
7932,39873,Palicourea crocea,3,15.91561338,0,NA,0,NA,NA
7933,39875,Palicourea guianensis,25,21.06231057,17,0.374624453,0,NA,1.669339904
7934,39877,Palicourea nigricans,4,19.03429682,0,NA,0,NA,NA
7935,39882,Palicourea rigida,1,7.6,0,NA,0,NA,NA
7936,39884,Palicourea sp,1,19.3869234,0,NA,0,NA,NA
7937,39888,Paliurus orientalis,1,14.87647374,0,NA,0,NA,NA
7938,39889,Paliurus ramosissimus,1,9.749896377,0,NA,0,NA,NA
7939,39891,Paliurus spina-christi,12,18.05079417,0,NA,0,NA,NA
7940,39892,Pallenis spinosa,3,15.3605,1,0.18518,0,NA,4.400151204
7941,39893,Palmeria scandens,8,19.98121336,0,NA,0,NA,NA
7942,39898,Pancovia golungensis,3,11.54763034,0,NA,0,NA,NA
7943,39899,Pancovia harmsiana,10,14.37371109,10,0.433231101,0,NA,1.308236869
7944,39900,Pancovia laurentii,9,12.26532237,9,0.444377969,0,NA,1.250336581
7945,39903,Pancratium maritimum,99,10.37774233,2,0.124809913,0,NA,7.012184103
7946,39905,Panda oleosa,15,15.76532398,14,0.336817913,0,NA,1.968963236
7947,39914,Pandanus sp,3,5.08105747,0,NA,0,NA,NA
7948,39915,Pandanus spiralis,1,4.24100153,0,NA,0,NA,NA
7949,39916,Pandanus tectorius,1,10.443,0,NA,0,NA,NA
7950,39930,Pandorea pandorana,8,28.48548745,0,NA,0,NA,NA
7951,39933,Panicum acuminatum,88,24.68651358,18,0.408971438,0,NA,1.445158532
7952,39941,Panicum anceps,44,20.14192028,42,0.321990183,0,NA,2.105684749
7953,39959,Panicum capillare,32,27.2395652,15,0.309244172,0,NA,2.23369069
7954,39965,Panicum coloratum,4,21.34048754,0,NA,0,NA,NA
7955,39970,Panicum decompositum,2,22.01,0,NA,0,NA,NA
7956,39972,Panicum deustum,5,22.05554677,0,NA,0,NA,NA
7957,39973,Panicum dichotomiflorum,12,23.81767611,10,0.216555631,0,NA,3.617751089
7958,39977,Panicum effusum,9,12.13804165,0,NA,0,NA,NA
7959,39985,Panicum flexile,10,27.55679229,10,0.43367109,0,NA,1.305895004
7960,39990,Panicum gilvum,2,11.739,1,0.417,0,NA,1.398081535
7961,40000,Panicum hemitomon,73,23.17935781,72,0.244358625,0,NA,3.092345832
7962,40021,Panicum linearifolium,36,16.79531663,11,0.301976469,0,NA,2.311516298
7963,40022,Panicum longifolium,2,36.49248945,0,NA,0,NA,NA
7964,40030,Panicum maximum,8,30.17816387,0,NA,0,NA,NA
7965,40050,Panicum oligosanthes,352,22.76533058,269,0.310527222,0,NA,2.220329589
7966,40075,Panicum prolutum,1,10.74,0,NA,0,NA,NA
7967,40085,Panicum repens,5,9.022777778,2,0.330828861,0,NA,2.022710887
7968,40121,Panicum virgatum,167,15.99782332,70,0.429435391,0,NA,1.328638999
7969,40126,Panopsis rubescens,2,5.5834857,0,NA,0,NA,NA
7970,40136,Papaver apulum,10,24.19040407,10,0.173782297,0,NA,4.754326043
7971,40138,Papaver argemone,4,25.54666667,1,0.16,0,NA,5.25
7972,40148,Papaver commutatum,2,23.20378151,0,NA,0,NA,NA
7973,40152,Papaver dubium,27,19.42868359,5,0.19734,0,NA,4.067396372
7974,40160,Papaver hybridum,2,11.73,1,0.33534,0,NA,1.982048071
7975,40161,Papaver involucratum,3,13.86962552,0,NA,0,NA,NA
7976,40166,Papaver lapponicum,1,13.51351351,0,NA,0,NA,NA
7977,40169,Papaver lecoqii,1,28.13,0,NA,0,NA,NA
7978,40182,Papaver orientale,6,18.89361812,0,NA,0,NA,NA
7979,40184,Papaver pavoninum,1,12.09287936,1,0.149131601,0,NA,5.705486902
7980,40187,Papaver pinnatifidum,2,31.88,1,0.1395,0,NA,6.168458781
7981,40193,Papaver radicatum,43,14.26393629,10,0.289268931,0,NA,2.456990684
7982,40195,Papaver rhoeas,36,25.20257333,20,0.206028122,0,NA,3.853706332
7983,40199,Papaver somniferum,3,33.475,1,0.17778,0,NA,4.624929688
7984,40212,Pappea capensis,10,10.0644253,1,0.4433,0,NA,1.255808707
7985,40227,Paradisea liliastrum,3,19.23671135,1,0.18241,0,NA,4.482155584
7986,40228,Paradrypetes subintegrifolia,3,13.09324437,0,NA,0,NA,NA
7987,40231,Parahancornia fasciculata,6,12.63191197,0,NA,0,NA,NA
7988,40232,Parahancornia peruviana,4,8.277897074,0,NA,0,NA,NA
7989,40237,Paramacrolobium coeruleum,2,16.61336342,2,0.354848929,0,NA,1.818100657
7990,40244,Paranephelium joannis,2,8.893222551,0,NA,0,NA,NA
7991,40246,Paranephelium xestophyllum,1,14.906,0,NA,0,NA,NA
7992,40248,Paranomus bracteolaris,10,2.688595172,0,NA,0,NA,NA
7993,40251,Parapholis strigosa,16,21.74375,8,0.26889375,0,NA,2.718941032
7994,40254,Parapiptadenia rigida,10,12.95063794,0,NA,0,NA,NA
7995,40264,Paraserianthes falcataria,4,14.75339506,0,NA,0,NA,NA
7996,40265,Paraserianthes lophantha,46,11.85706009,0,NA,0,NA,NA
7997,40270,Parashorea lucida,4,11.51598704,0,NA,0,NA,NA
7998,40271,Parashorea macrophylla,2,11.82635554,0,NA,0,NA,NA
7999,40272,Parashorea malaanonan,18,19.04951537,0,NA,0,NA,NA
8000,40273,Parashorea parvifolia,1,25.428,0,NA,0,NA,NA
8001,40279,Parashorea warburgii,12,17.72700833,0,NA,0,NA,NA
8002,40287,Parathesis amplifolia,3,10.20616175,0,NA,0,NA,NA
8003,40297,Parathesis trichogyne,2,11.15228216,0,NA,0,NA,NA
8004,40301,Parentucellia latifolia,3,31.02975043,0,NA,0,NA,NA
8005,40302,Parentucellia viscosa,4,24.215,2,0.1687325,0,NA,4.92654053
8006,40305,Parietaria judaica,7,33.00559241,3,0.193474219,0,NA,4.1686473
8007,40307,Parietaria officinalis,35,53.69787815,30,0.180664834,0,NA,4.535111501
8008,40308,Parietaria pensylvanica,2,31.25,0,NA,0,NA,NA
8009,40311,Parinari campestris,4,6.770907205,0,NA,0,NA,NA
8010,40317,Parinari excelsa,4,12.79411137,0,NA,0,NA,NA
8011,40324,Parinari klugii,2,18.64576243,0,NA,0,NA,NA
8012,40325,Parinari montana,10,7.523709024,0,NA,0,NA,NA
8013,40327,Parinari nonda,1,8.07381787,0,NA,0,NA,NA
8014,40328,Parinari oblongifolia,1,22.556,0,NA,0,NA,NA
8015,40337,Paris quadrifolia,18,43.4454724,15,0.14217127,0,NA,6.033769881
8016,40340,Parishia maingayi,1,4.684,0,NA,0,NA,NA
8017,40344,Parishia sericea,6,4.884476743,0,NA,0,NA,NA
8018,40345,Parkia balslevii,2,29.41800963,0,NA,0,NA,NA
8019,40346,Parkia bicolor,2,9.589594655,0,NA,0,NA,NA
8020,40349,Parkia decussata,2,11.18442536,0,NA,0,NA,NA
8021,40352,Parkia gigantocarpa,2,16.01478797,0,NA,0,NA,NA
8022,40353,Parkia igneiflora,2,8.703181322,0,NA,0,NA,NA
8023,40355,Parkia javanica,5,28.51099803,0,NA,0,NA,NA
8024,40356,Parkia multijuga,4,19.06621626,0,NA,0,NA,NA
8025,40357,Parkia nitida,13,8.846972429,0,NA,0,NA,NA
8026,40363,Parkia sp,4,15.66987331,0,NA,0,NA,NA
8027,40364,Parkia speciosa,5,18.48963443,0,NA,0,NA,NA
8028,40367,Parkia ulei,6,6.382469019,0,NA,0,NA,NA
8029,40368,Parkia velutina,4,21.75727006,0,NA,0,NA,NA
8030,40373,Parkinsonia microphylla,17,NA,17,0.420917233,0,NA,1.375763978
8031,40374,Parkinsonia praecox,1,13.354,0,NA,0,NA,NA
8032,40379,Parnassia laxmannii,3,19.01140684,0,NA,0,NA,NA
8033,40380,Parnassia oreophila,1,12.594617,0,NA,0,NA,NA
8034,40381,Parnassia palustris,86,23.4238026,46,0.166886661,0,NA,4.992090648
8035,40390,Paronychia argentea,5,15.91579059,1,0.22252,0,NA,3.493978069
8036,40392,Paronychia capitata,2,13.07,1,0.24767,0,NA,3.037630718
8037,40396,Paronychia suffruticosa,1,7.084,0,NA,0,NA,NA
8038,40404,Parrotiopsis jacquemontiana,1,12.74146078,0,NA,0,NA,NA
